Time,GLOBAL time,Water Temperature,Oil Temperature,num sats
138790470,11/10/24_10:3:8.47,1670,1662,150994944
139790462,11/10/24_10:3:9.47,1670,1662,150994944
140799106,11/10/24_10:3:10.67,1670,1662,150994944
141798462,11/10/24_10:3:11.27,1670,1662,150994944
142798466,11/10/24_10:3:12.67,1670,1662,167772160
143799466,11/10/24_10:3:13.67,1670,1662,167772160
144799495,11/10/24_10:3:14.67,1670,1663,167772160
145799467,11/10/24_10:3:15.67,1670,1662,167772160
146808256,11/10/24_10:3:16.67,1670,1662,167772160
147807467,11/10/24_10:3:17.47,1670,1662,167772160
148807468,11/10/24_10:3:18.47,1670,1662,167772160
149807467,11/10/24_10:3:19.47,1670,1662,167772160
150807467,11/10/24_10:3:20.67,1670,1662,167772160
151807480,11/10/24_10:3:21.67,1671,1663,167772160
152817459,11/10/24_10:3:22.47,1671,1663,167772160
153817474,11/10/24_10:3:23.47,1671,1663,167772160
154817469,11/10/24_10:3:24.87,1671,1663,167772160
155817466,11/10/24_10:3:25.87,1672,1663,167772160
156817466,11/10/24_10:3:26.87,1672,1662,167772160
157817468,11/10/24_10:3:27.67,1673,1662,167772160
158821331,11/10/24_10:3:28.87,1672,1662,167772160
159821471,11/10/24_10:3:29.87,1672,1662,167772160
160821462,11/10/24_10:3:30.67,1672,1662,167772160
161821464,11/10/24_10:3:31.87,1673,1662,167772160
162821466,11/10/24_10:3:32.87,1673,1662,167772160
163821467,11/10/24_10:3:33.87,1673,1662,167772160
164830473,11/10/24_10:3:34.87,1674,1662,167772160
165830470,11/10/24_10:3:35.87,1674,1662,167772160
166830466,11/10/24_10:3:36.87,1673,1662,167772160
167830468,11/10/24_10:3:37.87,1674,1662,167772160
168830466,11/10/24_10:3:38.88,1674,1662,167772160
169830467,11/10/24_10:3:39.88,1674,1662,167772160
170839184,11/10/24_10:3:40.68,1674,1661,167772160
171838467,11/10/24_10:3:41.108,1674,1661,167772160
172838465,11/10/24_10:3:42.88,1675,1661,167772160
173839463,11/10/24_10:3:43.88,1675,1661,167772160
174839463,11/10/24_10:3:44.68,1676,1662,167772160
175839466,11/10/24_10:3:45.108,1675,1661,167772160
176847540,11/10/24_10:3:46.108,1676,1661,167772160
177847474,11/10/24_10:3:47.108,1675,1662,167772160
178847470,11/10/24_10:3:48.108,1676,1662,167772160
179847469,11/10/24_10:3:49.88,1676,1662,167772160
180847469,11/10/24_10:3:50.68,1676,1662,167772160
181847467,11/10/24_10:3:51.108,1676,1662,167772160
182855753,11/10/24_10:3:52.108,1676,1663,167772160
183855467,11/10/24_10:3:53.108,1676,1663,167772160
184855473,11/10/24_10:3:54.108,1676,1663,167772160
185856477,11/10/24_10:3:55.88,1676,1663,167772160
186856471,11/10/24_10:3:56.88,1676,1663,167772160
187856468,11/10/24_10:3:57.108,1676,1663,167772160
188864958,11/10/24_10:3:58.128,1676,1663,167772160
189864467,11/10/24_10:3:59.128,1676,1663,167772160
190864471,11/10/24_10:4:0.128,1676,1662,167772160
191864467,11/10/24_10:4:1.128,1676,1662,167772160
192864468,11/10/24_10:4:2.128,1676,1662,167772160
193864466,11/10/24_10:4:3.128,1676,1662,167772160
194869371,11/10/24_10:4:4.128,1676,1662,167772160
195869467,11/10/24_10:4:5.128,1676,1662,167772160
196869467,11/10/24_10:4:6.128,1675,1662,167772160
197869468,11/10/24_10:4:7.128,1676,1662,167772160
198869466,11/10/24_10:4:8.128,1675,1662,167772160
199869467,11/10/24_10:4:9.128,1675,1662,167772160
200878155,11/10/24_10:4:10.128,1676,1662,167772160
201877473,11/10/24_10:4:11.128,1676,1661,167772160
202877469,11/10/24_10:4:12.128,1676,1662,167772160
203877473,11/10/24_10:4:13.88,1676,1662,167772160
204877466,11/10/24_10:4:14.128,1676,1662,167772160
205877476,11/10/24_10:4:15.128,1676,1662,167772160
206886615,11/10/24_10:4:16.148,1676,1662,167772160
207886471,11/10/24_10:4:17.148,1676,1662,167772160
208886467,11/10/24_10:4:18.148,1676,1663,167772160
209886468,11/10/24_10:4:19.148,1676,1663,167772160
210886466,11/10/24_10:4:20.148,1675,1664,167772160
211886466,11/10/24_10:4:21.148,1676,1664,167772160
212894804,11/10/24_10:4:22.148,1676,1664,167772160
213894468,11/10/24_10:4:23.148,1675,1665,167772160
214894467,11/10/24_10:4:24.148,1675,1665,167772160
215895468,11/10/24_10:4:25.148,1675,1665,167772160
216895471,11/10/24_10:4:26.148,1675,1665,167772160
217895463,11/10/24_10:4:27.148,1674,1665,167772160
218903659,11/10/24_10:4:28.148,1675,1665,184549376
219903463,11/10/24_10:4:29.178,1675,1666,184549376
220903466,11/10/24_10:4:30.168,1674,1666,184549376
221903466,11/10/24_10:4:31.168,1675,1666,184549376
222903468,11/10/24_10:4:32.168,1675,1666,184549376
223903474,11/10/24_10:4:33.168,1675,1667,184549376
224913912,11/10/24_10:4:34.168,1675,1667,184549376
225913468,11/10/24_10:4:35.168,1675,1668,184549376
226913470,11/10/24_10:4:36.168,1676,1667,184549376
227914467,11/10/24_10:4:37.178,1676,1667,184549376
228914466,11/10/24_10:4:38.168,1677,1667,184549376
229914463,11/10/24_10:4:39.168,1676,1668,184549376
230918465,11/10/24_10:4:40.168,1676,1668,184549376
231918471,11/10/24_10:4:41.168,1677,1668,184549376
232918470,11/10/24_10:4:42.168,1677,1669,184549376
233918470,11/10/24_10:4:43.168,1677,1669,184549376
234918466,11/10/24_10:4:44.178,1677,1669,184549376
235918472,11/10/24_10:4:45.168,1678,1669,184549376
236928777,11/10/24_10:4:46.188,1679,1669,184549376
237928469,11/10/24_10:4:47.188,1679,1669,184549376
238928467,11/10/24_10:4:48.189,1679,1669,184549376
239928467,11/10/24_10:4:49.189,1679,1669,184549376
240928469,11/10/24_10:4:50.189,1679,1670,184549376
241928470,11/10/24_10:4:51.189,1678,1670,184549376
242936700,11/10/24_10:4:52.189,1679,1670,184549376
243936466,11/10/24_10:4:53.199,1679,1670,184549376
244936466,11/10/24_10:4:54.189,1679,1670,184549376
245937473,11/10/24_10:4:55.189,1679,1670,184549376
246937463,11/10/24_10:4:56.189,1679,1670,184549376
247937467,11/10/24_10:4:57.199,1679,1670,184549376
248941379,11/10/24_10:4:58.209,1679,1670,184549376
249941469,11/10/24_10:4:59.219,1679,1670,184549376
250941463,11/10/24_10:5:0.218,1679,1671,184549376
